,"Type","Date","Num","Memo","Name","Item","Qty","U/M","Sales Price","Amount","Balance"
"FRE455 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522805","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE455 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/04/2022","522805","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE455 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
,"Invoice","10/04/2022","522805","810312-024416 / #24416 ROUND HEM MAXI DRESS","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE455 (EI)","GMRHMD200-SS (810312-024416 / #24416 ROUND HEM MAXI DRESS)",36,"EA",9.00,324.00,648.00
,"Invoice","10/25/2022","524557","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE455 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,721.10
,"Invoice","10/25/2022","524557","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE455 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,837.20
,"Invoice","10/25/2022","524557","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE455 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,854.40
"Total FRE455 (EI)",,,,,,,120,,,854.40,854.40
"FRE456 (EI)",,,,,,,,,,,""
,"Invoice","10/11/2022","523723","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE456 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/11/2022","523723","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE456 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
"Total FRE456 (EI)",,,,,,,36,,,324.00,324.00
"FRE457 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524561","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE457 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,73.10
,"Invoice","10/25/2022","524561","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE457 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,189.20
,"Invoice","10/25/2022","524561","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE457 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,206.40
"Total FRE457 (EI)",,,,,,,48,,,206.40,206.40
"FRE459 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524052","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE459 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/17/2022","524052","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE459 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
"Total FRE459 (EI)",,,,,,,36,,,324.00,324.00
"FRE460 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522804","810312-024300 / #24300 FASHION SUNDRESS S-XL (D1070)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LIFS201-SS (810312-024300 / #24300 FASHION SUNDRESS S-XL (D1070))",32,"EA",9.00,288.00,288.00
,"Invoice","10/04/2022","522804","810312-024317 / #24317 FASHION SUNDRESS 2XL-3XL (D1070)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LIFS202-SS (810312-024317 / #24317 FASHION SUNDRESS 2XL-3XL (D1070))",4,"EA",9.00,36.00,324.00
,"Invoice","10/04/2022","522804","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,612.00
,"Invoice","10/04/2022","522804","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,648.00
,"Invoice","10/17/2022","524049","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,721.10
,"Invoice","10/17/2022","524049","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,837.20
,"Invoice","10/17/2022","524049","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE460 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,854.40
"Total FRE460 (EI)",,,,,,,120,,,854.40,854.40
"FRE462 (EI)",,,,,,,,,,,""
,"Invoice","10/17/2022","524053","810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE462 (EI)","LISPPT101-SS (810312-024478 / #024478 PRINTED POCKET SLEEVELSS TUNIC (T7885))",32,"EA",9.00,288.00,288.00
,"Invoice","10/17/2022","524053","810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE462 (EI)","LISPPT102-SS (810312-024485 / #024485 PRINTED POCKET SLVELSS TUN 2XL-3XL(T7885))",4,"EA",9.00,36.00,324.00
"Total FRE462 (EI)",,,,,,,36,,,324.00,324.00
"FRE464 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527141","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE464 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","11/01/2022","527141","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE464 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","11/01/2022","527141","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE464 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total FRE464 (EI)",,,,,,,48,,,206.40,206.40
"FRE465 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522814","810312-024638 / #24638 PRINTED SHIRTTAIL DRESS S-XL (D3845)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE465 (EI)","LIPSD101-SS (810312-024638 / #24638 PRINTED SHIRTTAIL DRESS S-XL (D3845))",32,"EA",10.50,336.00,336.00
,"Invoice","10/04/2022","522814","810312-024645 / #24645 PRINTED SHIRTTAIL DRESS 2XL-3XL (D3845)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE465 (EI)","LIPSD102-SS (810312-024645 / #24645 PRINTED SHIRTTAIL DRESS 2XL-3XL (D3845))",4,"EA",10.50,42.00,378.00
,"Invoice","10/25/2022","524560","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE465 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,451.10
,"Invoice","10/25/2022","524560","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE465 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,567.20
,"Invoice","10/25/2022","524560","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE465 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,584.40
"Total FRE465 (EI)",,,,,,,84,,,584.40,584.40
"FRE466 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522823","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","10/04/2022","522823","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","10/04/2022","522823","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
,"Invoice","10/04/2022","522823","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",17,"EA",4.30,73.10,279.50
,"Invoice","10/04/2022","522823","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",27,"EA",4.30,116.10,395.60
,"Invoice","10/04/2022","522823","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",4,"EA",4.30,17.20,412.80
,"Invoice","10/04/2022","522823","810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LIODJ401-AY (810312-023723 / #23723 ORIGINAL DENIM JEGGING S-M (J3047))",13,"EA",10.50,136.50,549.30
,"Invoice","10/04/2022","522823","810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LIODJ402-AY (810312-023730 / #23730 ORIGINAL DENIM JEGGING L-XL (J3047))",23,"EA",10.50,241.50,790.80
,"Invoice","10/04/2022","522823","810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LIODJ403-AY (810312-023747 / #23747 ORIGINAL DENIM JEGGING 2XL-3XL (J3047))",4,"EA",10.50,42.00,832.80
,"Invoice","10/04/2022","522823","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,969.30
,"Invoice","10/04/2022","522823","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,1210.80
,"Invoice","10/04/2022","522823","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE466 (EI)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,1252.80
"Total FRE466 (EI)",,,,,,,176,,,1252.80,1252.80
"FRE467 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527140","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE467 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,73.10
,"Invoice","11/01/2022","527140","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE467 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,189.20
,"Invoice","11/01/2022","527140","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE467 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,206.40
"Total FRE467 (EI)",,,,,,,48,,,206.40,206.40
"FRE472 (EI)",,,,,,,,,,,""
,"Invoice","11/01/2022","527139","810312-024416 / #24416 ROUND HEM MAXI DRESS","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE472 (EI)","GMRHMD200-SS (810312-024416 / #24416 ROUND HEM MAXI DRESS)",36,"EA",9.00,324.00,324.00
"Total FRE472 (EI)",,,,,,,36,,,324.00,324.00
"FRE475 (EI)",,,,,,,,,,,""
,"Invoice","10/25/2022","524565","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE475 (EI)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,136.50
,"Invoice","10/25/2022","524565","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE475 (EI)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,378.00
,"Invoice","10/25/2022","524565","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE475 (EI)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,420.00
"Total FRE475 (EI)",,,,,,,40,,,420.00,420.00
"FRE476 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522811","810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE476 (EI)","LIPBST201-SS (810312-024492 / #24492 PRINTED BISHOP SLEEVE TUNIC S-XL (T9208))",32,"EA",10.00,320.00,320.00
,"Invoice","10/04/2022","522811","810312-024508 / #24508 PRINTED BISHOP SLEEVE TUNIC 2XL-3XL (T9208)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE476 (EI)","LIPBST202-SS (810312-024508 / #24508 PRINTED BISHOP SLEEVE TUNIC 2XL-3XL (T9208))",4,"EA",10.00,40.00,360.00
,"Invoice","11/08/2022","528032","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE476 (EI)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,496.50
,"Invoice","11/08/2022","528032","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE476 (EI)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,738.00
,"Invoice","11/08/2022","528032","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE476 (EI)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,780.00
"Total FRE476 (EI)",,,,,,,76,,,780.00,780.00
"FRE478 (EI)",,,,,,,,,,,""
,"Credit Memo","10/16/2022","523927","810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE478 (EI)","LISSL301-AY (810312-023693 / #23693 PRINTED SUP SOFT LEG S-L (L9316))",-17,,4.00,-68.00,-68.00
,"Credit Memo","10/16/2022","523927","810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE478 (EI)","LISSL302-AY (810312-023709 / #23709 PRINTED SUP SOFT LEG L-XL (L9316))",-27,,4.00,-108.00,-176.00
,"Credit Memo","10/16/2022","523927","810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE478 (EI)","LISSL303-AY (810312-023716 / #23716 PRINTED SUP SOFT LEG 2XL-3XL (L9316))",-4,,4.00,-16.00,-192.00
,"Invoice","10/17/2022","524048","810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE478 (EI)","LISSL201-AY (810312-023662 / #23662 SOLID SUP SOFT LEG S-L (L6286))",17,"EA",4.30,73.10,-118.90
,"Invoice","10/17/2022","524048","810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE478 (EI)","LISSL202-AY (810312-023679 / #23679 SOLID SUP SOFT LEG L-2XL (L6286))",27,"EA",4.30,116.10,-2.80
,"Invoice","10/17/2022","524048","810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE478 (EI)","LISSL203-AY (810312-023686 / #23686 SOLID SUP SOFT LEG 2XL-3XL (L6286))",4,"EA",4.30,17.20,14.40
"Total FRE478 (EI)",,,,,,,0,,,14.40,14.40
"FRE480 (EI)",,,,,,,,,,,""
,"Invoice","10/04/2022","522806","810312-024188 / #24188 SOLID SHORT SLEEVE POCKET TUNIC S-XL (T5898)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE480 (EI)","LISSPT101-SS (810312-024188 / #24188 SOLID SHORT SLEEVE POCKET TUNIC S-XL (T5898))",32,"EA",10.00,320.00,320.00
,"Invoice","10/04/2022","522806","810312-024195 / #24195 SOLID SHORT SLEEVE POCKET TUNIC 2XL-3XL (T5898)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE480 (EI)","LISSPT102-SS (810312-024195 / #24195 SOLID SHORT SLEEVE POCKET TUNIC 2XL-3XL (T5898))",4,"EA",10.00,40.00,360.00
,"Invoice","10/25/2022","524564","810312-023846 / #23846 PRINTED JEGGING S-M (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE480 (EI)","LIPDJ301-AY (810312-023846 / #23846 PRINTED JEGGING S-M (J4660))",13,"EA",10.50,136.50,496.50
,"Invoice","10/25/2022","524564","810312-023853/ #23853 PRINTED JEGGING L-XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE480 (EI)","LIPDJ302-AY (810312-023853/ #23853 PRINTED JEGGING L-XL (J4660))",23,"EA",10.50,241.50,738.00
,"Invoice","10/25/2022","524564","810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660)","FRESH ENCOUNTER, INC.:SAVE A LOT:FRE480 (EI)","LIPDJ303-AY (810312-023860/ #23860 PRINTED JEGGING 2XL-3XL (J4660))",4,"EA",10.50,42.00,780.00
"Total FRE480 (EI)",,,,,,,76,,,780.00,780.00
"Total SAVE A LOT",,,,,,,1664,,,12775.20,12775.20
"Total FRESH ENCOUNTER, INC.",,,,,,,2328,,,16929.45,16929.45
"TOTAL",,,,,,,2328,,,16929.45,16929.45
